"시도별(1)","장애유형별(1)","시점","장애정도별(1)","항목",데이터
"부산광역시","장루ㆍ요루","2019","심하지않은장애","남자",624
"부산광역시","장루ㆍ요루","2019","심하지않은장애","여자",342
"부산광역시","장루ㆍ요루","2020","총계","소계",1091
"부산광역시","장루ㆍ요루","2020","총계","남자",677
"부산광역시","장루ㆍ요루","2020","총계","여자",414
"부산광역시","장루ㆍ요루","2020","심한장애","소계",111
"부산광역시","장루ㆍ요루","2020","심한장애","남자",60
"부산광역시","장루ㆍ요루","2020","심한장애","여자",51
"부산광역시","장루ㆍ요루","2020","심하지않은장애","소계",980
"부산광역시","장루ㆍ요루","2020","심하지않은장애","남자",617
"부산광역시","장루ㆍ요루","2020","심하지않은장애","여자",363
"부산광역시","장루ㆍ요루","2021","총계","소계",1134
"부산광역시","장루ㆍ요루","2021","총계","남자",698
"부산광역시","장루ㆍ요루","2021","총계","여자",436
"부산광역시","장루ㆍ요루","2021","심한장애","소계",119
"부산광역시","장루ㆍ요루","2021","심한장애","남자",68
"부산광역시","장루ㆍ요루","2021","심한장애","여자",51
"부산광역시","장루ㆍ요루","2021","심하지않은장애","소계",1015
"부산광역시","장루ㆍ요루","2021","심하지않은장애","남자",630
"부산광역시","장루ㆍ요루","2021","심하지않은장애","여자",385
"부산광역시","장루ㆍ요루","2022","총계","소계",1158
"부산광역시","장루ㆍ요루","2022","총계","남자",720
"부산광역시","장루ㆍ요루","2022","총계","여자",438
"부산광역시","장루ㆍ요루","2022","심한장애","소계",117
"부산광역시","장루ㆍ요루","2022","심한장애","남자",65
"부산광역시","장루ㆍ요루","2022","심한장애","여자",52
"부산광역시","장루ㆍ요루","2022","심하지않은장애","소계",1041
"부산광역시","장루ㆍ요루","2022","심하지않은장애","남자",655
"부산광역시","장루ㆍ요루","2022","심하지않은장애","여자",386
"부산광역시","뇌전증","2019","총계","소계",535
"부산광역시","뇌전증","2019","총계","남자",310
"부산광역시","뇌전증","2019","총계","여자",225
"부산광역시","뇌전증","2019","심한장애","소계",158
"부산광역시","뇌전증","2019","심한장애","남자",103
"부산광역시","뇌전증","2019","심한장애","여자",55
"부산광역시","뇌전증","2019","심하지않은장애","소계",377
"부산광역시","뇌전증","2019","심하지않은장애","남자",207
"부산광역시","뇌전증","2019","심하지않은장애","여자",170
"부산광역시","뇌전증","2020","총계","소계",548
"부산광역시","뇌전증","2020","총계","남자",312
"부산광역시","뇌전증","2020","총계","여자",236
"부산광역시","뇌전증","2020","심한장애","소계",161
"부산광역시","뇌전증","2020","심한장애","남자",104
"부산광역시","뇌전증","2020","심한장애","여자",57
"부산광역시","뇌전증","2020","심하지않은장애","소계",387
"부산광역시","뇌전증","2020","심하지않은장애","남자",208
"부산광역시","뇌전증","2020","심하지않은장애","여자",179
"부산광역시","뇌전증","2021","총계","소계",552
"부산광역시","뇌전증","2021","총계","남자",316
"부산광역시","뇌전증","2021","총계","여자",236
"부산광역시","뇌전증","2021","심한장애","소계",165
"부산광역시","뇌전증","2021","심한장애","남자",105
"부산광역시","뇌전증","2021","심한장애","여자",60
"부산광역시","뇌전증","2021","심하지않은장애","소계",387
"부산광역시","뇌전증","2021","심하지않은장애","남자",211
"부산광역시","뇌전증","2021","심하지않은장애","여자",176
"부산광역시","뇌전증","2022","총계","소계",556
"부산광역시","뇌전증","2022","총계","남자",315
"부산광역시","뇌전증","2022","총계","여자",241
"부산광역시","뇌전증","2022","심한장애","소계",168
"부산광역시","뇌전증","2022","심한장애","남자",102
"부산광역시","뇌전증","2022","심한장애","여자",66
"부산광역시","뇌전증","2022","심하지않은장애","소계",388
"부산광역시","뇌전증","2022","심하지않은장애","남자",213
"부산광역시","뇌전증","2022","심하지않은장애","여자",175
"대구광역시","합계","2019","총계","소계",125485
"대구광역시","합계","2019","총계","남자",73112
"대구광역시","합계","2019","총계","여자",52373
"대구광역시","합계","2019","심한장애","소계",46994
"대구광역시","합계","2019","심한장애","남자",27819
"대구광역시","합계","2019","심한장애","여자",19175
"대구광역시","합계","2019","심하지않은장애","소계",78491
"대구광역시","합계","2019","심하지않은장애","남자",45293
"대구광역시","합계","2019","심하지않은장애","여자",33198
"대구광역시","합계","2020","총계","소계",126398
"대구광역시","합계","2020","총계","남자",73475
"대구광역시","합계","2020","총계","여자",52923
"대구광역시","합계","2020","심한장애","소계",46866
"대구광역시","합계","2020","심한장애","남자",27725
"대구광역시","합계","2020","심한장애","여자",19141
"대구광역시","합계","2020","심하지않은장애","소계",79532
"대구광역시","합계","2020","심하지않은장애","남자",45750
"대구광역시","합계","2020","심하지않은장애","여자",33782
"대구광역시","합계","2021","총계","소계",127282
"대구광역시","합계","2021","총계","남자",73955
"대구광역시","합계","2021","총계","여자",53327
"대구광역시","합계","2021","심한장애","소계",46676
"대구광역시","합계","2021","심한장애","남자",27680
"대구광역시","합계","2021","심한장애","여자",18996
"대구광역시","합계","2021","심하지않은장애","소계",80606
"대구광역시","합계","2021","심하지않은장애","남자",46275
"대구광역시","합계","2021","심하지않은장애","여자",34331
"대구광역시","합계","2022","총계","소계",127611
"대구광역시","합계","2022","총계","남자",74055
"대구광역시","합계","2022","총계","여자",53556
"대구광역시","합계","2022","심한장애","소계",46310
"대구광역시","합계","2022","심한장애","남자",27550
"대구광역시","합계","2022","심한장애","여자",18760
"대구광역시","합계","2022","심하지않은장애","소계",81301
"대구광역시","합계","2022","심하지않은장애","남자",46505
"대구광역시","합계","2022","심하지않은장애","여자",34796
"대구광역시","지체","2019","총계","소계",52682
"대구광역시","지체","2019","총계","남자",31693
"대구광역시","지체","2019","총계","여자",20989
"대구광역시","지체","2019","심한장애","소계",10308
"대구광역시","지체","2019","심한장애","남자",6801
"대구광역시","지체","2019","심한장애","여자",3507
"대구광역시","지체","2019","심하지않은장애","소계",42374
"대구광역시","지체","2019","심하지않은장애","남자",24892
"대구광역시","지체","2019","심하지않은장애","여자",17482
"대구광역시","지체","2020","총계","소계",51680
"대구광역시","지체","2020","총계","남자",31084
"대구광역시","지체","2020","총계","여자",20596
"대구광역시","지체","2020","심한장애","소계",10134
"대구광역시","지체","2020","심한장애","남자",6652
"대구광역시","지체","2020","심한장애","여자",3482
"대구광역시","지체","2020","심하지않은장애","소계",41546
"대구광역시","지체","2020","심하지않은장애","남자",24432
"대구광역시","지체","2020","심하지않은장애","여자",17114
"대구광역시","지체","2021","총계","소계",50611
"대구광역시","지체","2021","총계","남자",30463
"대구광역시","지체","2021","총계","여자",20148
"대구광역시","지체","2021","심한장애","소계",9884
"대구광역시","지체","2021","심한장애","남자",6506
"대구광역시","지체","2021","심한장애","여자",3378
"대구광역시","지체","2021","심하지않은장애","소계",40727
"대구광역시","지체","2021","심하지않은장애","남자",23957
"대구광역시","지체","2021","심하지않은장애","여자",16770
"대구광역시","지체","2022","총계","소계",49661
"대구광역시","지체","2022","총계","남자",29925
